-0.06748780609727054	-0.08025279663734668	-0.2566627879596704
-0.06748780609727054	-0.040126398318673345	0.12833139397983523
-0.06748780609727054	-0.040126398318673345	0.19249709096975282
-0.06748780609727054	-2.7755575615628914e-17	-0.12833139397983517
-0.05399024487781643	-0.08025279663734668	-0.2566627879596704
-0.05399024487781643	-0.040126398318673345	0.12833139397983523
-0.05399024487781643	-0.040126398318673345	0.19249709096975282
-0.05399024487781643	-2.7755575615628914e-17	-0.12833139397983517
-0.040492683658362325	-0.08025279663734668	-0.2566627879596704
-0.040492683658362325	-0.040126398318673345	0.12833139397983523
-0.040492683658362325	-0.040126398318673345	0.19249709096975282
-0.040492683658362325	-2.7755575615628914e-17	-0.1924970909697528
-0.02699512243890821	-0.08025279663734668	-0.2566627879596704
-0.02699512243890821	-0.040126398318673345	0.12833139397983523
-0.02699512243890821	-2.7755575615628914e-17	-0.1924970909697528
-0.013497561219454106	-0.08025279663734668	-0.2566627879596704
-0.013497561219454106	-0.040126398318673345	0.12833139397983523
-0.013497561219454106	-2.7755575615628914e-17	-0.2566627879596704
0.0	-0.08025279663734668	-0.2566627879596704
0.0	-0.040126398318673345	0.12833139397983523
0.0	-2.7755575615628914e-17	-0.2566627879596704
0.013497561219454113	-0.08025279663734668	-0.2566627879596704
0.013497561219454113	-0.040126398318673345	0.12833139397983523
0.013497561219454113	-2.7755575615628914e-17	-0.320828484949588
0.02699512243890821	-0.08025279663734668	-0.2566627879596704
0.02699512243890821	-0.040126398318673345	0.12833139397983523
0.02699512243890821	-2.7755575615628914e-17	-0.320828484949588
0.040492683658362325	-0.08025279663734668	-0.2566627879596704
0.040492683658362325	-0.040126398318673345	0.12833139397983523
0.05399024487781644	-0.08025279663734668	-0.2566627879596704
0.05399024487781644	-0.040126398318673345	0.12833139397983523
0.06748780609727054	-0.08025279663734668	-0.320828484949588
0.06748780609727054	-0.08025279663734668	-0.2566627879596704
